ts,symbol,tf,price,ema,rsi,signal,dry_run
1763000934.4784975,BTCX25.sim,H1,102287.5,24.00342906129447,103573.38047147654,0.8308315873146057,1,xgb
1763000939.694114,XAUZ25.sim,M30,4191.82,35.09272467902984,4169.125217092906,,0,rule
1763000939.694114,XAUZ25.sim,H1,4191.82,72.02208018593785,4146.3327722785625,,1,rule
1763000939.694114,US30Z25.sim,M30,48441.6,53.84519970230693,48216.117466233714,0.6237840056419373,1,xgb
1763000939.694114,US30Z25.sim,H1,48441.6,69.2433862433858,48000.35130297396,0.3198947012424469,-1,xgb
1763000939.694114,US100Z25.sim,M30,25682.19,60.182857774217275,25651.281817865758,0.49097153544425964,0,xgb
1763000939.694114,US100Z25.sim,H1,25682.19,46.42104833996973,25634.784892387193,0.34821799397468567,-1,xgb
1763000939.694114,US500Z25.sim,M30,6882.65,54.04383975812514,6874.400862182493,0.3115277886390686,-1,xgb
1763000939.694114,US500Z25.sim,H1,6882.65,49.07926341072852,6863.184766456821,0.5570447444915771,1,xgb
1763000939.694114,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000939.694114,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000939.694114,BTCX25.sim,M30,102270.0,59.28636779505947,103031.22581646491,0.4577098786830902,0,xgb
1763000939.694114,BTCX25.sim,H1,102270.0,23.77472055030094,103572.69419696674,0.8407273888587952,1,xgb
1763000944.8639076,XAUZ25.sim,M30,4192.08,35.2233676975945,4169.135413171337,,0,rule
1763000944.8639076,XAUZ25.sim,H1,4192.08,72.15834667442832,4146.342968356994,,1,rule
1763000944.8639076,US30Z25.sim,M30,48441.6,53.84519970230693,48216.117466233714,0.6237840056419373,1,xgb
1763000944.8639076,US30Z25.sim,H1,48441.6,69.2433862433858,48000.35130297396,0.3198947012424469,-1,xgb
1763000944.8639076,US100Z25.sim,M30,25681.76,60.111460574959615,25651.26495512066,0.48592647910118103,0,xgb
1763000944.8639076,US100Z25.sim,H1,25681.76,46.393936924455915,25634.768029642095,0.34821799397468567,-1,xgb
1763000944.8639076,US500Z25.sim,M30,6882.63,54.02750491159141,6874.400077868768,0.3115277886390686,-1,xgb
1763000944.8639076,US500Z25.sim,H1,6882.63,49.071405699647904,6863.183982143096,0.5570447444915771,1,xgb
1763000944.8639076,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000944.8639076,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000944.8639076,BTCX25.sim,M30,102262.5,59.174311926605505,103030.93169881786,0.45936498045921326,0,xgb
1763000944.8639076,BTCX25.sim,H1,102262.5,23.676280671545413,103572.40007931969,0.8407273888587952,1,xgb
1763000950.045549,XAUZ25.sim,M30,4192.16,35.263761467889864,4169.138550426239,,0,rule
1763000950.045549,XAUZ25.sim,H1,4192.16,72.2003786223965,4146.346105611896,,1,rule
1763000950.045549,US30Z25.sim,M30,48441.9,53.879524045612435,48216.1292309396,0.6237840056419373,1,xgb
1763000950.045549,US30Z25.sim,H1,48441.8,69.24989420228492,48000.35914611122,0.3198947012424469,-1,xgb
1763000950.045549,US100Z25.sim,M30,25681.56,60.07831026305641,25651.257111983403,0.48592647910118103,0,xgb
1763000950.045549,US100Z25.sim,H1,25681.41,46.371892860536754,25634.7543041519,0.34821799397468567,-1,xgb
1763000950.045549,US500Z25.sim,M30,6882.65,54.04383975812514,6874.400862182493,0.3115277886390686,-1,xgb
1763000950.045549,US500Z25.sim,H1,6882.65,49.07926341072852,6863.184766456821,0.5570447444915771,1,xgb
1763000950.045549,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000950.045549,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000950.045549,BTCX25.sim,M30,102170.0,57.581395348837205,103027.30424783747,0.4517918527126312,0,xgb
1763000950.045549,BTCX25.sim,H1,102170.0,22.70363951473138,103568.7726283393,0.8507308959960938,1,xgb
1763000955.2242987,XAUZ25.sim,M30,4192.5,35.436473638720855,4169.151883759572,,0,rule
1763000955.2242987,XAUZ25.sim,H1,4192.5,72.37956204379522,4146.359438945229,,1,rule
1763000955.2242987,US30Z25.sim,M30,48441.5,53.833746898263,48216.11354466509,0.6237840056419373,1,xgb
1763000955.2242987,US30Z25.sim,H1,48441.5,69.24013123081767,48000.347381405336,0.3198947012424469,-1,xgb
1763000955.2242987,US100Z25.sim,M30,25681.61,60.08659441272991,25651.259072767716,0.48592647910118103,0,xgb
1763000955.2242987,US100Z25.sim,H1,25681.61,46.38448690267652,25634.76214728915,0.34821799397468567,-1,xgb
1763000955.2242987,US500Z25.sim,M30,6882.63,54.02750491159141,6874.400077868768,0.3115277886390686,-1,xgb
1763000955.2242987,US500Z25.sim,H1,6882.6,49.059623849540046,6863.182805672508,0.5570447444915771,1,xgb
1763000955.2242987,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000955.2242987,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000955.2242987,BTCX25.sim,M30,102172.5,57.635009310986966,103027.40228705315,0.4517918527126312,0,xgb
1763000955.2242987,BTCX25.sim,H1,102172.5,22.71348071087992,103568.87066755498,0.8477706909179688,1,xgb
1763000960.393579,XAUZ25.sim,M30,4192.4,35.385500575373825,4169.147962190945,,0,rule
1763000960.393579,XAUZ25.sim,H1,4192.4,72.32676878191042,4146.355517376602,,1,rule
1763000960.393579,US30Z25.sim,M30,48441.9,53.879524045612435,48216.1292309396,0.6237840056419373,1,xgb
1763000960.393579,US30Z25.sim,H1,48441.9,69.25314714905286,48000.36306767985,0.3198947012424469,-1,xgb
1763000960.393579,US100Z25.sim,M30,25680.36,59.88017369317868,25651.210053159873,0.4693216383457184,0,xgb
1763000960.393579,US100Z25.sim,H1,25680.36,46.30588618062524,25634.71312768131,0.389554888010025,-1,xgb
1763000960.393579,US500Z25.sim,M30,6882.43,53.864697905680465,6874.392234731513,0.2952817678451538,-1,xgb
1763000960.393579,US500Z25.sim,H1,6882.43,48.99296675191835,6863.176139005841,0.5525457262992859,1,xgb
1763000960.393579,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000960.393579,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000960.393579,BTCX25.sim,M30,102177.5,57.74253731343284,103027.59836548452,0.446546345949173,-1,xgb
1763000960.393579,BTCX25.sim,H1,102177.5,22.73318872017353,103569.06674598635,0.8477706909179688,1,xgb
1763000965.5529242,XAUZ25.sim,M30,4192.32,35.344827586206776,4169.144824936043,,0,rule
1763000965.5529242,XAUZ25.sim,H1,4192.32,72.28458959031875,4146.3523801217,,1,rule
1763000965.5529242,US30Z25.sim,M30,48442.2,53.91379737428747,48216.14099564548,0.6315136551856995,1,xgb
1763000965.5529242,US30Z25.sim,H1,48442.2,69.26290186125162,48000.37483238573,0.3198947012424469,-1,xgb
1763000965.5529242,US100Z25.sim,M30,25680.19,59.85220998269341,25651.20338649321,0.4693216383457184,0,xgb
1763000965.5529242,US100Z25.sim,H1,25680.19,46.29521705541917,25634.706461014644,0.389554888010025,-1,xgb
1763000965.5529242,US500Z25.sim,M30,6882.43,53.864697905680465,6874.392234731513,0.2952817678451538,-1,xgb
1763000965.5529242,US500Z25.sim,H1,6882.43,48.99296675191835,6863.176139005841,0.5525457262992859,1,xgb
1763000965.5529242,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000965.5529242,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000965.5529242,BTCX25.sim,M30,102180.0,57.796451914098974,103027.69640470021,0.446546345949173,-1,xgb
1763000965.5529242,BTCX25.sim,H1,102180.0,22.743055555555557,103569.16478520204,0.8477706909179688,1,xgb
1763000970.7285151,XAUZ25.sim,M30,4192.6,35.487593768032525,4169.1558053282,,0,rule
1763000970.7285151,XAUZ25.sim,H1,4192.6,72.43243243243222,4146.363360513857,,1,rule
1763000970.7285151,US30Z25.sim,M30,48441.2,53.79935435808258,48216.10177995921,0.627853512763977,1,xgb
1763000970.7285151,US30Z25.sim,H1,48441.2,69.23036205801347,48000.335616699456,0.31482475996017456,-1,xgb
1763000970.7285151,US100Z25.sim,M30,25678.94,59.647393780113575,25651.154366885363,0.4693216383457184,0,xgb
1763000970.7285151,US100Z25.sim,H1,25678.94,46.21691833089777,25634.6574414068,0.37842753529548645,-1,xgb
1763000970.7285151,US500Z25.sim,M30,6882.13,53.62231888405584,6874.3804700256305,0.30689817667007446,-1,xgb
1763000970.7285151,US500Z25.sim,H1,6882.13,48.875777387976534,6863.164374299959,0.5696039795875549,1,xgb
1763000970.7285151,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000970.7285151,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000970.7285151,BTCX25.sim,M30,102175.0,57.688723205964585,103027.50032626884,0.446546345949173,-1,xgb
1763000970.7285151,BTCX25.sim,H1,102175.0,22.723330442324368,103568.96870677067,0.8477706909179688,1,xgb
1763000975.9053254,XAUZ25.sim,M30,4192.42,35.39568345323747,4169.14874650467,,0,rule
1763000975.9053254,XAUZ25.sim,H1,4192.42,72.33732127224941,4146.356301690327,,1,rule
1763000975.9053254,US30Z25.sim,M30,48442.2,53.91379737428747,48216.14099564548,0.6315136551856995,1,xgb
1763000975.9053254,US30Z25.sim,H1,48442.2,69.26290186125162,48000.37483238573,0.3198947012424469,-1,xgb
1763000975.9053254,US100Z25.sim,M30,25679.94,59.8111342923023,25651.19358257164,0.4693216383457184,0,xgb
1763000975.9053254,US100Z25.sim,H1,25679.94,46.27953609364829,25634.696657093074,0.389554888010025,-1,xgb
1763000975.9053254,US500Z25.sim,M30,6882.23,53.70286916028201,6874.384391594258,0.30689817667007446,-1,xgb
1763000975.9053254,US500Z25.sim,H1,6882.23,48.91477816789012,6863.168295868586,0.5604391098022461,1,xgb
1763000975.9053254,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000975.9053254,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000975.9053254,BTCX25.sim,M30,102157.5,57.31481481481482,103026.81405175904,0.4517918527126312,0,xgb
1763000975.9053254,BTCX25.sim,H1,102157.5,22.65456117596196,103568.28243226086,0.8507308959960938,1,xgb
1763000981.0908124,XAUZ25.sim,M30,4192.66,35.5183367022812,4169.158158269376,,0,rule
1763000981.0908124,XAUZ25.sim,H1,4192.66,72.46419175679578,4146.365713455033,,1,rule
1763000981.0908124,US30Z25.sim,M30,48442.3,53.92521050024794,48216.14491721411,0.6166993379592896,1,xgb
1763000981.0908124,US30Z25.sim,H1,48442.3,69.26615205667729,48000.378753954355,0.3198947012424469,-1,xgb
1763000981.0908124,US100Z25.sim,M30,25680.94,59.975776260735195,25651.232798257915,0.4709973633289337,0,xgb
1763000981.0908124,US100Z25.sim,H1,25680.94,46.342323764041794,25634.735872779347,0.34821799397468567,-1,xgb
1763000981.0908124,US500Z25.sim,M30,6882.5,53.921568627450945,6874.3949798295525,0.3115277886390686,-1,xgb
1763000981.0908124,US500Z25.sim,H1,6882.5,49.020391843262786,6863.178884103881,0.5570447444915771,1,xgb
1763000981.0908124,USOILZ25.sim,M30,58.401,46.882793017456486,59.29832359902496,0.3970024585723877,-1,xgb
1763000981.0908124,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763000981.0908124,BTCX25.sim,M30,102172.5,57.635009310986966,103027.40228705315,0.4517918527126312,0,xgb
1763000981.0908124,BTCX25.sim,H1,102172.5,22.71348071087992,103568.87066755498,0.8477706909179688,1,xgb
1763000986.261883,XAUZ25.sim,M30,4192.52,35.44668587896277,4169.152668073298,,0,rule
1763000986.261883,XAUZ25.sim,H1,4192.52,72.39012994597735,4146.360223258955,,1,rule
1763000986.261883,US30Z25.sim,M30,48442.65,53.96511196338006,48216.15864270431,0.6177651286125183,1,xgb
1763000986.261883,US30Z25.sim,H1,48442.65,69.27752232968624,48000.392479444556,0.3198947012424469,-1,xgb
1763000986.261883,US100Z25.sim,M30,25681.06,59.995594228439366,25651.237504140267,0.4709973633289337,0,xgb
1763000986.261883,US100Z25.sim,H1,25681.06,46.34986973512815,25634.740578661702,0.34821799397468567,-1,xgb
1763000986.261883,US500Z25.sim,M30,6882.58,53.98671096345505,6874.3981170844545,0.3115277886390686,-1,xgb
1763000986.261883,US500Z25.sim,H1,6882.58,49.05177242538215,6863.182021358783,0.5570447444915771,1,xgb
1763000986.261883,USOILZ25.sim,M30,58.403,46.9709543568464,59.298402030397504,0.3970024585723877,-1,xgb
1763000986.261883,USOILZ25.sim,H1,58.403,16.018551551908445,59.67571206767149,0.4903843104839325,0,xgb
1763000986.261883,BTCX25.sim,M30,102177.5,57.74253731343284,103027.59836548452,0.446546345949173,-1,xgb
1763000986.261883,BTCX25.sim,H1,102177.5,22.73318872017353,103569.06674598635,0.8477706909179688,1,xgb
1763000991.4429302,XAUZ25.sim,M30,4192.04,35.203205495134526,4169.133844543886,,0,rule
1763000991.4429302,XAUZ25.sim,H1,4192.04,72.13734904699507,4146.341399729543,,1,rule
1763000991.4429302,US30Z25.sim,M30,48442.4,53.936617974746355,48216.148838782734,0.6177651286125183,1,xgb
1763000991.4429302,US30Z25.sim,H1,48442.4,69.2694015648125,48000.38267552298,0.3198947012424469,-1,xgb
1763000991.4429302,US100Z25.sim,M30,25680.94,59.975776260735195,25651.232798257915,0.4709973633289337,0,xgb
1763000991.4429302,US100Z25.sim,H1,25680.94,46.342323764041794,25634.735872779347,0.34821799397468567,-1,xgb
1763000991.4429302,US500Z25.sim,M30,6882.53,53.94597857250616,6874.39615630014,0.3115277886390686,-1,xgb
1763000991.4429302,US500Z25.sim,H1,6882.53,49.03215485522315,6863.180060574468,0.5570447444915771,1,xgb
1763000991.4429302,USOILZ25.sim,M30,58.403,46.9709543568464,59.298402030397504,0.3970024585723877,-1,xgb
1763000991.4429302,USOILZ25.sim,H1,58.403,16.018551551908445,59.67571206767149,0.4903843104839325,0,xgb
1763000991.4429302,BTCX25.sim,M30,102177.5,57.74253731343284,103027.59836548452,0.446546345949173,-1,xgb
1763000991.4429302,BTCX25.sim,H1,102177.5,22.73318872017353,103569.06674598635,0.8477706909179688,1,xgb
1763000996.6184103,XAUZ25.sim,M30,4192.34,35.35498706524872,4169.145609249768,,0,rule
1763000996.6184103,XAUZ25.sim,H1,4192.34,72.29512977544441,4146.353164435425,,1,rule
1763000996.6184103,US30Z25.sim,M30,48441.75,53.86236825790449,48216.12334858666,0.6237840056419373,1,xgb
1763000996.6184103,US30Z25.sim,H1,48441.75,69.24826747077144,48000.35718532691,0.3198947012424469,-1,xgb
1763000996.6184103,US100Z25.sim,M30,25680.19,59.85220998269341,25651.20338649321,0.4693216383457184,0,xgb
1763000996.6184103,US100Z25.sim,H1,25680.19,46.29521705541917,25634.706461014644,0.389554888010025,-1,xgb
1763000996.6184103,US500Z25.sim,M30,6882.43,53.864697905680465,6874.392234731513,0.2952817678451538,-1,xgb
1763000996.6184103,US500Z25.sim,H1,6882.43,48.99296675191835,6863.176139005841,0.5525457262992859,1,xgb
1763000996.6184103,USOILZ25.sim,M30,58.403,46.9709543568464,59.298402030397504,0.3970024585723877,-1,xgb
1763000996.6184103,USOILZ25.sim,H1,58.403,16.018551551908445,59.67571206767149,0.4903843104839325,0,xgb
1763000996.6184103,BTCX25.sim,M30,102162.5,57.42115027829314,103027.0101301904,0.4517918527126312,0,xgb
1763000996.6184103,BTCX25.sim,H1,102162.5,22.67416702726092,103568.47851069224,0.8507308959960938,1,xgb
1763001001.7757354,XAUZ25.sim,M30,4191.46,34.50442730648429,4170.020529669097,,0,rule
1763001001.7757354,XAUZ25.sim,H1,4191.46,71.83425094175564,4146.318654631504,,1,rule
1763001001.7757354,US30Z25.sim,M30,48442.35,52.45859872611396,48225.03809921427,0.6321293711662292,1,xgb
1763001001.7757354,US30Z25.sim,H1,48442.35,69.26777689664243,48000.38071473867,0.3198947012424469,-1,xgb
1763001001.7757354,US100Z25.sim,M30,25680.69,59.614584777484666,25652.405846106856,0.5065358877182007,0,xgb
1763001001.7757354,US100Z25.sim,H1,25680.69,46.32661087979592,25634.72606885778,0.389554888010025,-1,xgb
1763001001.7757354,US500Z25.sim,M30,6882.4,52.91858678955404,6874.711925616055,0.39342862367630005,-1,xgb
1763001001.7757354,US500Z25.sim,H1,6882.4,48.98122253296039,6863.174962535253,0.5525457262992859,1,xgb
1763001001.7757354,USOILZ25.sim,M30,58.399,52.65116279069784,59.26313387763749,0.5481141805648804,0,xgb
1763001001.7757354,USOILZ25.sim,H1,58.399,15.89853519113953,59.6755552049264,0.4903843104839325,0,xgb
1763001001.7757354,BTCX25.sim,M30,102197.5,59.193245778611626,102994.66789743821,0.4828338623046875,0,xgb
1763001001.7757354,BTCX25.sim,H1,102197.5,22.81236395298214,103569.85105971184,0.8510449528694153,1,xgb
1763001006.9412968,XAUZ25.sim,M30,4191.16,34.35722411831661,4170.008764963215,,0,rule
1763001006.9412968,XAUZ25.sim,H1,4191.16,71.67847332658621,4146.306889925621,,1,rule
1763001006.9412968,US30Z25.sim,M30,48441.6,52.35855054036804,48225.00868744956,0.6226891279220581,1,xgb
1763001006.9412968,US30Z25.sim,H1,48441.6,69.2433862433858,48000.35130297396,0.3198947012424469,-1,xgb
1763001006.9412968,US100Z25.sim,M30,25680.06,59.51062887511071,25652.381140224505,0.5134543180465698,0,xgb
1763001006.9412968,US100Z25.sim,H1,25680.06,46.28706162935667,25634.70136297543,0.389554888010025,-1,xgb
1763001006.9412968,US500Z25.sim,M30,6882.23,52.78075685613549,6874.705258949388,0.43332362174987793,-1,xgb
1763001006.9412968,US500Z25.sim,H1,6882.23,48.91477816789012,6863.168295868586,0.5604391098022461,1,xgb
1763001006.9412968,USOILZ25.sim,M30,58.4,52.70018621973935,59.263173093323765,0.5481141805648804,0,xgb
1763001006.9412968,USOILZ25.sim,H1,58.4,15.928571428571203,59.67559442061267,0.4903843104839325,0,xgb
1763001006.9412968,BTCX25.sim,M30,102210.0,59.38375350140056,102995.15809351664,0.4811694920063019,0,xgb
1763001006.9412968,BTCX25.sim,H1,102210.0,22.98001737619461,103570.34125579028,0.8510449528694153,1,xgb
1763001012.1128337,XAUZ25.sim,M30,4190.14,33.865993832352686,4169.968764963215,,0,rule
1763001012.1128337,XAUZ25.sim,H1,4190.14,71.15384615384593,4146.266889925621,,1,rule
1763001012.1128337,US30Z25.sim,M30,48439.35,52.06068268015105,48224.92045215545,0.5933834314346313,1,xgb
1763001012.1128337,US30Z25.sim,H1,48439.35,69.13547567367212,48000.26306767985,0.31482475996017456,-1,xgb
1763001012.1128337,US100Z25.sim,M30,25676.91,58.99624070466185,25652.25761081274,0.4740619659423828,0,xgb
1763001012.1128337,US100Z25.sim,H1,25676.91,46.09032397349919,25634.577833563664,0.40920430421829224,-1,xgb
1763001012.1128337,US500Z25.sim,M30,6881.63,52.299984818581926,6874.681729537623,0.4414040148258209,-1,xgb
1763001012.1128337,US500Z25.sim,H1,6881.63,48.681702668361,6863.144766456821,0.5673454999923706,1,xgb
1763001012.1128337,USOILZ25.sim,M30,58.4,52.70018621973935,59.263173093323765,0.5481141805648804,0,xgb
1763001012.1128337,USOILZ25.sim,H1,58.4,15.928571428571203,59.67559442061267,0.4903843104839325,0,xgb
1763001012.1128337,BTCX25.sim,M30,102192.5,59.116541353383454,102994.47181900684,0.4828338623046875,0,xgb
1763001012.1128337,BTCX25.sim,H1,102192.5,22.79251848629839,103569.65498128047,0.8510449528694153,1,xgb
1763001017.3116248,XAUZ25.sim,M30,4190.76,34.16289592760232,4169.993078688705,,0,rule
1763001017.3116248,XAUZ25.sim,H1,4190.76,71.47181778866918,4146.291203651112,,1,rule
1763001017.3116248,US30Z25.sim,M30,48437.65,51.83786505538745,48224.85378548878,0.592429518699646,1,xgb
1763001017.3116248,US30Z25.sim,H1,48437.65,69.01125614331748,48000.19640101318,0.30952903628349304,-1,xgb
1763001017.3116248,US100Z25.sim,M30,25675.56,58.77850073814862,25652.204669636267,0.4851427972316742,0,xgb
1763001017.3116248,US100Z25.sim,H1,25675.56,46.006518869703484,25634.52489238719,0.43624240159988403,-1,xgb
1763001017.3116248,US500Z25.sim,M30,6881.38,52.102238354506824,6874.671925616055,0.39388638734817505,-1,xgb
1763001017.3116248,US500Z25.sim,H1,6881.38,48.585242133629365,6863.134962535253,0.5769150853157043,1,xgb
1763001017.3116248,USOILZ25.sim,M30,58.401,52.74930102516338,59.263212309010044,0.5481141805648804,0,xgb
1763001017.3116248,USOILZ25.sim,H1,58.401,15.958586219207348,59.67563363629895,0.4903843104839325,0,xgb
1763001017.3116248,BTCX25.sim,M30,102182.5,58.9622641509434,102994.0796621441,0.5002685785293579,0,xgb
1763001017.3116248,BTCX25.sim,H1,102182.5,22.752930959617885,103569.26282441773,0.8477706909179688,1,xgb
1763001313.7941327,XAUZ25.sim,H1,4190.42,71.29709519700857,4146.277870317778,,1,rule
1763001313.7941327,US30Z25.sim,H1,48437.1,68.97116298721838,48000.17483238573,0.30952903628349304,-1,xgb
1763001313.7941327,US100Z25.sim,H1,25666.94,45.4785109442402,25634.186853171504,0.44355538487434387,0,xgb
1763001313.7941327,US500Z25.sim,H1,6879.63,47.92057535959989,6863.066335084272,0.6439067125320435,1,xgb
1763001313.7941327,USOILZ25.sim,H1,58.436,16.995768688293182,59.677006185318554,0.4173920750617981,0,xgb
1763001313.7941327,BTCX25.sim,H1,102435.0,25.877926421404695,103579.16478520204,0.8218207359313965,1,xgb
